actor_id,id_paax,actor_name,actor_type,sub_type,cs_type,abbreviation,actor_iso3c,actor_country,actor_gwno,actor_region,un_type,international,regional,domestic,women,ucdp_id,ucdp_name,ucdp_url,acled_name,acled_other,actor_desc
1213,POL_1213,Malagasy Tonga Saina,Political Party,,,MTS,MDG,Madagascar,580.0,Africa,,,,,,,,,,,Malagasy Tonga Saina (MTS) is a Political Party based in Madagascar.
1214,POL_1214,Parti fort Democratique de Madagascar,Political Party,,,PFDM,MDG,Madagascar,580.0,Africa,,,,,,,,,,,Parti fort Democratique de Madagascar (PFDM) is a Political Party based in Madagascar.
1215,NGO_1215,Plateforme Nationale des Organisations de la Société Civile de Madagascar,Civil Society,Non-governmental Organization,Other,PFNOSCM,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,Plateforme Nationale des Organisations de la Société Civile de Madagascar is a non-governmental organisation/civil society representative based in Madagascar.
1216,POL_1216,Democratic Party for Union in Madagascar ,Political Party,,,PSDUM,MDG,Madagascar,580.0,Africa,,,,,,,,,,,Democratic Party for Union in Madagascar  (PSDUM) is a Political Party based in Madagascar.
1217,POL_1217,Renewal of the Social Democratic Party,Political Party,,,RPSD,MDG,Madagascar,580.0,Africa,,,,,,,,,,,Renewal of the Social Democratic Party (RPSD) is a Political Party based in Madagascar.
1218,POL_1218,Rassemblement des démocrates musulmans de Madagascar Renouveau,Political Party,,,RDMMR,MDG,Madagascar,580.0,Africa,,,,,,,,,,,Rassemblement des démocrates musulmans de Madagascar Renouveau (RDMMR) is a Political Party based in Madagascar.
1219,IGO_1219,Reseau des femmes Africaines Ministres et Parlementaires section Madagascar,Intergovernmental Organization,,,REFAMP,MDG,Madagascar,580.0,Africa,,,,,1.0,,,,,,Reseau des femmes Africaines Ministres et Parlementaires section Madagascar is an Intergovernmental organisation actor.
1220,NGO_1220,Réseau pour l’éradication de la violence ,Civil Society,Non-governmental Organization,Women,REV ,MDG,Madagascar,580.0,Africa,,,,1.0,1.0,,,,,,Réseau pour l’éradication de la violence  is a civil society representative for women in Madagascar.
1221,POL_1221,Solidarité des Fédéralistes de Madagascar,Political Party,,,sofema,MDG,Madagascar,580.0,Africa,,,,,,,,,,,Solidarité des Fédéralistes de Madagascar (sofema) is a Political Party based in Madagascar.
1222,POL_1222,Droits Humains et Démocratie,Political Party,,,DHD,MDG,Madagascar,580.0,Africa,,,,,,,,,,,Droits Humains et Démocratie (DHD) is a Political Party based in Madagascar.
1223,POL_1223,Forces pour le Changement,Political Party,,,,MDG,Madagascar,580.0,Africa,,,,,,,,,,,Forces pour le Changement  is a Political Party based in Madagascar.
1224,NGO_1224,Fédération Minière de Madagasca,Civil Society,Non-governmental Organization,Other,FEDMINES/EMIR,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,Fédération Minière de Madagasca is a non-governmental organisation/civil society representative based in Madagascar.
1225,POL_1225,Femmes legalistes de la mouvance Ravalomanana,Political Party,,,,MDG,Madagascar,580.0,Africa,,,,,1.0,,,,,,Femmes legalistes de la mouvance Ravalomanana  is a Political Party based in Madagascar.
1226,NGO_1226,Groupement des Entités de la Société Civile pour la défense de la démocratie et des valeurs républicaines,Civil Society,Non-governmental Organization,Other,GESCI,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,Groupement des Entités de la Société Civile pour la défense de la démocratie et des valeurs républicaines is a non-governmental organisation/civil society representative based in Madagascar.
1227,POL_1227,Groupement Liberal de Madagascar,Political Party,,,GLM,MDG,Madagascar,580.0,Africa,,,,,,,,,,,Groupement Liberal de Madagascar (GLM) is a Political Party based in Madagascar.
1228,NGO_1228,KMF/CNOE-Education des citoyens,Civil Society,Non-governmental Organization,Other,,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,KMF/CNOE-Education des citoyens is a non-governmental organisation/civil society representative based in Madagascar.
1229,POL_1229,Malagsy Miara-Mandroso Aron'ny Demokrasia,Political Party,,,MAMIMAD,MDG,Madagascar,580.0,Africa,,,,,,,,,,,Malagsy Miara-Mandroso Aron'ny Demokrasia (MAMIMAD) is a Political Party based in Madagascar.
1230,NGO_1230,MAMPAFI/Malagsy mpandala Fihavanana,Civil Society,Non-governmental Organization,Other,MAMPAFI,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,MAMPAFI/Malagsy mpandala Fihavanana is a non-governmental organisation/civil society representative based in Madagascar.
1231,POL_1231,Komity Miaro ny Demokrasia,Political Party,,,KMD,MDG,Madagascar,580.0,Africa,,,,,,,,,,,Komity Miaro ny Demokrasia (KMD) is a Political Party based in Madagascar.
1232,NGO_1232,Forum for African Women Educationalists,Civil Society,Non-governmental Organization,Women,FAWE,,,,,,1.0,,,1.0,,,,,,Forum for African Women Educationalists is a civil society representative for women in nan.
1233,NGP_1233,SOS Aux Victimes de Non Droit,Civil Society,Non-governmental Organization,Women,,MDG,Madagascar,580.0,Africa,,,,1.0,1.0,,,,,,SOS Aux Victimes de Non Droit is a civil society representative for women in Madagascar.
1234,NGO_1234,Syndicat des fonctionnaires,Civil Society,Unions,,,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,Syndicat des fonctionnaires is a representative of unions in Madagascar.
1235,POL_1235,Vonjy Iray Tsy Mivaky,Political Party,,,VITM,MDG,Madagascar,580.0,Africa,,,,,,,,,,,Vonjy Iray Tsy Mivaky (VITM) is a Political Party based in Madagascar.
1236,NGO_1236,Vondrona Miralenta ho an'ny fampandrosoana,Civil Society,Non-governmental Organization,Women,VMLF,MDG,Madagascar,580.0,Africa,,,,1.0,1.0,,,,,,Vondrona Miralenta ho an'ny fampandrosoana is a civil society representative for women in Madagascar.
1237,NGO_1237,Acces Zon'olombelona,Civil Society,Non-governmental Organization,Other,,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,Acces Zon'olombelona is a non-governmental organisation/civil society representative based in Madagascar.
1238,NGO_1238,Jeune Patronat de Madagascar,Civil Society,Non-governmental Organization,Youth,,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,Jeune Patronat de Madagascar is a civil society representative for youth in Madagascar.
1239,NGO_1239,Plateforme Nationale des Jeunes pour les Developpement,Civil Society,Non-governmental Organization,Youth,,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,Plateforme Nationale des Jeunes pour les Developpement is a civil society representative for youth in Madagascar.
1240,NGO_1240,Conference des Travailleurs de Madagascar,Civil Society,Unions,,CTM,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,Conference des Travailleurs de Madagascar is a representative of unions in Madagascar.
1241,NGO_1241,Sendika Revolisakonera Malagasy,Civil Society,Unions,,SEREMA,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,Sendika Revolisakonera Malagasy is a representative of unions in Madagascar.
1242,NGO_1242,Fédération des Syndicats de Travailleurs de Madagascar,Civil Society,Unions,,FISEMARE,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,Fédération des Syndicats de Travailleurs de Madagascar is a representative of unions in Madagascar.
1243,NGO_1243,Groupements des Entreprises de Madagascar,Civil Society,Non-governmental Organization,Other,GEM,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,Groupements des Entreprises de Madagascar is a non-governmental organisation/civil society representative based in Madagascar.
1244,NGO_1244,Fivondronan’ny Mpandraharaha Malagasy,Civil Society,Non-governmental Organization,Other,FIV.MPA.MA,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,Fivondronan’ny Mpandraharaha Malagasy is a non-governmental organisation/civil society representative based in Madagascar.
1245,NGO_1245,Federation de Hoteliers et Restaurateurs de Madagascar,Civil Society,Non-governmental Organization,Other,FHORM,MDG,Madagascar,580.0,Africa,,,,1.0,,,,,,,Federation de Hoteliers et Restaurateurs de Madagascar is a non-governmental organisation/civil society representative based in Madagascar.
1246,OTH_1246,Malagasy Political Stakeholders,Other,,,,MDG,Madagascar,580.0,Africa,,,,,,,,,,,Malagasy Political Stakeholders is an Other  actor.
1247,ENT_1247,Chin State,Entity,,,,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,,,Chin State is an entity (Myanmar (Burma)).
1248,POL_1248,Sí Colombia,Political Party,,,,COL,Colombia,100.0,Americas,,,,,,,,,,,Sí Colombia  is a Political Party based in Colombia.
1249,POL_1249,Colombian Liberal Party,Political Party,,,PLC,COL,Colombia,100.0,Americas,,,,,,,,,,,Colombian Liberal Party (PLC) is a Political Party based in Colombia.
1250,ARM_1250,Democratic Alliance of 23rd May for Change,Armed Organization,,,ADC,MLI,Mali,432.0,Africa,,,,,,,,,ADC: Democratic Alliance of 23rd May for Change,,Democratic Alliance of 23rd May for Change (ADC) is an Armed Organization based in Mali.
1251,NGO_1251,Elders of North Waziristan of Utmanzai,Civil Society,Communities and tribes,,,PAK,Pakistan,770.0,Asia,,,,1.0,,,,,,,Elders of North Waziristan of Utmanzai is a representative of communities/tribes in Pakistan.
1252,OTH_1252,Other,Other,,,,COL,Colombia,100.0,Americas,,,,,,,,,,,Other is an Other  actor.
1253,OTH_1253,Constituent Assembly of Colombia,Other,,,,COL,Colombia,100.0,Americas,,,,,,,,,,,Constituent Assembly of Colombia is an Other  actor.
1254,NGO_1254,FENALCO National Merchants/Traders federation,Civil Society,Non-governmental Organization,Other,,COL,Colombia,100.0,Americas,,,,1.0,,,,,,,FENALCO National Merchants/Traders federation is a non-governmental organisation/civil society representative based in Colombia.
1255,POL_1255,FRELIMO,Political Party,,,,MOZ,Mozambique,541.0,Africa,,,,,,,,,,,FRELIMO  is a Political Party based in Mozambique.
1256,NGO_1256,Anglican Church of Southern Africa,Civil Society,Religious,,,MOZ,Mozambique,541.0,Africa,,,1.0,,,,,,,,Anglican Church of Southern Africa is a religious representative.
1257,NGO_1257,United Methodist Church,Civil Society,Religious,,,MOZ,Mozambique,541.0,Africa,,1.0,,,,,,,,,United Methodist Church is a religious representative.
1258,OTH_1258,Independent,Other,,,,,,,,,,,,,,,,,,Independent is an Other  actor.
1259,NGO_1259,Trade Union and Professional Associations Representatives,Civil Society,Unions,,,SDN,Sudan,625.0,Africa,,,,1.0,,,,,,,Trade Union and Professional Associations Representatives is a representative of unions in Sudan.
1182,NGO_1182,Caucanos for Peace,Civil Society,Non-governmental Organization,Other,,COL,Colombia,100.0,Americas,,,,1.0,,,,,,,Caucanos for Peace is a non-governmental organisation/civil society representative based in Colombia.
1262,NGO_1262,Faith Based Leader,Civil Society,Religious,,,SSD,South Sudan,626.0,Africa,,,,,,,,,,,Faith Based Leader is a religious representative.
1263,NGO_1263,Women Coalition,Civil Society,Non-governmental Organization,Women,,SSD,South Sudan,626.0,Africa,,,,,,,,,,,Women Coalition is a civil society representative for women in South Sudan.
1264,NGO_1264,Eminent Personalities,Civil Society,Non-governmental Organization,Other,,SSD,South Sudan,626.0,Africa,,,,,,,,,,,Eminent Personalities is a non-governmental organisation to represent civil society.
1265,NGO_1265,Academia Representative,Civil Society,Non-governmental Organization,Other,,SSD,South Sudan,626.0,Africa,,,,,,,,,,,Academia Representative is a non-governmental organisation to represent civil society.
1266,NGO_1266,Business Community Representatives,Civil Society,Non-governmental Organization,Other,,SSD,South Sudan,626.0,Africa,,,,,,,,,,,Business Community Representatives is a non-governmental organisation to represent civil society.
1267,OTH_1267,MILF Peace Panel,Other,,,,PHL,Philippines,840.0,Asia,,,,,,,,,,,MILF Peace Panel is an Other actor.
1268,ENT_1268,Autonomous Region in Muslim Mindanao,Entity,,,ARMM,PHL,Philippines,840.0,Asia,,,,,,,,,,,Autonomous Region in Muslim Mindanao is an entity (Philippines).
1269,OTH_1269,National Security Council,Other,,,NSC,PHL,Philippines,840.0,Asia,,,,,,,,,,,National Security Council is an Other actor.
1271,OTH_1271,Standing Committee of the Horn,Other,,,,,,,,,,,,,,,,,,Standing Committee of the Horn is an Other actor.
1272,OTH_1272,Episcopalian Conference of Germany and Colombia,Civil Society,Religious,,,,,,,,,,,,,,,,,Episcopalian Conference of Germany and Colombia is a religious representative.
1275,OTH_1275,"Albanian ethnic community (Presevo, Bujanovac and Medvedja)",Civil Society,Communities and tribes,,,SRB,Serbia,340.0,Europe,,,,,,,,,,,"Albanian ethnic community (Presevo, Bujanovac and Medvedja) is a representative of communities/tribes in Serbia."
1276,OTH_1276,Exploratory Commission for Peace,Other,,,,COL,Colombia,100.0,Americas,,,,,,,,,,,Exploratory Commission for Peace is an Other actor.
1277,OTH_1277,Darfur Movements,Other,,,,SDN,Sudan,625.0,Africa,,,,,,,,,,,Darfur Movements is an Other actor.
1278,ARM_1278,National Defense Forces of South Sudan,Armed Organization,,,NDFSS,SSD,South Sudan,626.0,Africa,,,,,,,,,,,National Defense Forces of South Sudan (NDFSS) is an Armed Organization based in South Sudan.
1280,ENT_1280,"Lone District, Ifugao",Entity,,,,PHL,Philippines,840.0,Asia,,,,,,,,,,,"Lone District, Ifugao is an entity (Philippines)."
1281,ENT_1281,Apayao Province,Entity,,,,PHL,Philippines,840.0,Asia,,,,,,,,,,,Apayao Province is an entity (Philippines).
1282,NGO_1282,Bahrain Chamber of Commerce and Industry,Civil Society,Non-governmental Organization,Other,,BHR,Bahrain,692.0,Asia,,,,,,,,,,,Bahrain Chamber of Commerce and Industry is a non-governmental organisation to represent civil society.
1283,IGO_1283,Mission for the Consolidation of Peace in Central African Republic,Intergovernmental Organization,,,MICOPAX,CAR,,,,,,,,,,,,,,Mission for the Consolidation of Peace in Central African Republic is an Intergovernmental Organization actor.
1284,POL_1284,Arakan National Council,Political Party,,,ANC,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,,,Arakan National Council (ANC) is a Political Party based in Myanmar (Burma).
1285,POL_1285,Palaung State Liberation Front,Political Party,,,PSLF,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,,,Palaung State Liberation Front (PSLF) is a Political Party based in Myanmar (Burma).
1286,POL_1286,Wa National Organisation,Political Party,,,WNA,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,,,Wa National Organisation (WNA) is a Political Party based in Myanmar (Burma).
1287,UMB_1287,United Nationalities Federal Council,Umbrella,,,UNFC,MMR,Myanmar (Burma),775.0,Asia,,,,,,,,,,,United Nationalities Federal Council is an Umbrella actor.
1289,UMB_1289,Group of Republican Political Parties – Labor and Legalists,Umbrella,,,GPP – RTL,CAF,Central African Republic,482.0,Africa,,,,,,,,,,,Group of Republican Political Parties – Labor and Legalists is an Umbrella actor.
1290,UMB_1290,Union of Political Parties for National Reconstruction,Umbrella,,,UPPRN,CAF,Central African Republic,482.0,Africa,,,,,,,,,,,Union of Political Parties for National Reconstruction is an Umbrella actor.
1291,NGO_1291,National Youth Council,Civil Society,Non-governmental Organization,Youth,CNJ,CAF,Central African Republic,482.0,Africa,,,,,,,,,,,National Youth Council is a civil society representative for youth in Central African Republic.
1292,OTH_1292,High Council for Communication,Other,,,HCC,CAF,Central African Republic,482.0,Africa,,,,,,,,,,,High Council for Communication is an Other actor.
1293,NGO_1293,Workers' Unions,Civil Society,Unions,,,CAF,Central African Republic,482.0,Africa,,,,,,,,,,,Workers' Unions is a representative of unions in Central African Republic.
1294,NGO_1294,National Confederation of Farmers and Breeders,Civil Society,Non-governmental Organization,Other,,CAF,Central African Republic,482.0,Africa,,,,1.0,,,,,,,National Confederation of Farmers and Breeders is a non-governmental organisation/civil society representative based in Central African Republic.
1295,NGO_1295,Inter-NGO Council in the Central African Republic,Civil Society,Non-governmental Organization,Other,,CAF,Central African Republic,482.0,Africa,,,,1.0,,,,,,,Inter-NGO Council in the Central African Republic is a non-governmental organisation/civil society representative based in Central African Republic.
1296,NGO_1296,Internally Displaced Persons,Civil Society,Non-governmental Organization,Other,,CAF,Central African Republic,482.0,Africa,,,,,,,,,,,Internally Displaced Persons is a non-governmental organisation to represent civil society.
1297,NGO_1297,Communities at Risk,Civil Society,Non-governmental Organization,Other,,CAF,Central African Republic,482.0,Africa,,,,,,,,,,,Communities at Risk is a non-governmental organisation to represent civil society.
1298,NGO_1298,Collective of the Central African Diaspora,Civil Society,Non-governmental Organization,Other,CDC,CAF,Central African Republic,482.0,Africa,,,,,,,,,,,Collective of the Central African Diaspora is a non-governmental organisation to represent civil society.
1299,UMB_1299,Permanent Strategic Framework,Umbrella,,,CSP,MLI,Mali,432.0,Africa,,,,,,,,,,,Permanent Strategic Framework is an Umbrella actor.
1300,OTH_1300,National Security Service,Other,,,NSS,SSD,South Sudan,626.0,Africa,,,,,,,,,,,National Security Service is an Other actor.
1301,GOV_1301,Karbi Anglong Autonomous Council,Government/state,,,KAAC,IND,India,750.0,Asia,,,,,,,,,,,Karbi Anglong Autonomous Council is an Government/state actor.
1303,NGO_1303,Youth Representative,Civil Society,Non-governmental Organization,Youth,,COD,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,,,,"Youth Representative is a civil society representative for youth in Congo, Democratic Republic of the."
1304,OTH_1304,Sudan Liberation Movement - Transitional Council,Other,,,SLM-TC,SDN,Sudan,625.0,Africa,,,,,,,,,,,Sudan Liberation Movement - Transitional Council is an Other actor.
